tag_id,date_time,dive_id,dive_phase,depth
Snake_1,2023-06-09T01:00:04Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:06Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:07Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:09Z,4,GA,-12
Snake_1,2023-06-09T01:00:11Z,4,GA,-12
Snake_1,2023-06-09T01:00:13Z,4,GA,-12.1
Snake_1,2023-06-09T01:00:14Z,4,GA,-12
Snake_1,2023-06-09T01:00:18Z,4,GA,-12
Snake_1,2023-06-09T01:00:19Z,4,GA,-12
Snake_1,2023-06-09T01:00:21Z,4,GA,-12
Snake_1,2023-06-09T01:00:23Z,4,GA,-12.1
Snake_1,2023-06-09T01:00:25Z,4,GA,-12
Snake_1,2023-06-09T01:00:26Z,4,GA,-12
Snake_1,2023-06-09T01:00:28Z,4,GA,-12
Snake_1,2023-06-09T01:00:30Z,4,GA,-12
Snake_1,2023-06-09T01:00:32Z,4,GA,-11.9
Snake_1,2023-06-09T01:00:33Z,4,GA,-12
Snake_1,2023-06-09T01:00:35Z,4,GA,-12
Snake_1,2023-06-09T01:00:37Z,4,GA,-12
Snake_1,2023-06-09T01:00:39Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:40Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:42Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:44Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:46Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:47Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:49Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:51Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:53Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:54Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:56Z,4,GA,-12.2
Snake_1,2023-06-09T01:00:58Z,4,GA,-12.2
Snake_1,2023-06-09T01:01:00Z,4,GA,-12
Snake_1,2023-06-09T01:01:01Z,4,GA,-12
Snake_1,2023-06-09T01:01:03Z,4,GA,-12
Snake_1,2023-06-09T01:01:05Z,4,GA,-11.9
Snake_1,2023-06-09T01:01:07Z,4,GA,-11.9
Snake_1,2023-06-09T01:01:08Z,4,GA,-11.9
Snake_1,2023-06-09T01:01:10Z,4,GA,-11.7
Snake_1,2023-06-09T01:01:17Z,4,GA,-11.8
Snake_1,2023-06-09T01:01:19Z,4,GA,-11.5
Snake_1,2023-06-09T01:01:21Z,4,GA,-11.6
Snake_1,2023-06-09T01:01:22Z,4,GA,-11.6
Snake_1,2023-06-09T01:01:24Z,4,GA,-11.6
Snake_1,2023-06-09T01:01:26Z,4,GA,-11.5
Snake_1,2023-06-09T01:01:31Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:33Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:35Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:37Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:38Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:40Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:42Z,4,GA,-11.3
Snake_1,2023-06-09T01:01:44Z,4,GA,-11.1
Snake_1,2023-06-09T01:01:45Z,4,GA,-11.2
Snake_1,2023-06-09T01:01:47Z,4,GA,-11.2
Snake_1,2023-06-09T01:01:49Z,4,GA,-11.1
Snake_1,2023-06-09T01:01:51Z,4,GA,-11.2
Snake_1,2023-06-09T01:01:52Z,4,GA,-11.2
Snake_1,2023-06-09T01:01:54Z,4,GA,-11.1
Snake_1,2023-06-09T01:01:56Z,4,GA,-11.2
Snake_1,2023-06-09T01:01:58Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:14Z,4,GA,-11.3
Snake_1,2023-06-09T01:02:15Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:17Z,4,GA,-11.2
Snake_1,2023-06-09T01:02:19Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:21Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:22Z,4,GA,-11.2
Snake_1,2023-06-09T01:02:24Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:26Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:30Z,4,GA,-11.2
Snake_1,2023-06-09T01:02:35Z,4,GA,-10.9
Snake_1,2023-06-09T01:02:37Z,4,GA,-10.9
Snake_1,2023-06-09T01:02:38Z,4,GA,-11.1
Snake_1,2023-06-09T01:02:47Z,4,GA,-10.8
Snake_1,2023-06-09T01:02:51Z,4,GA,-10.9
Snake_1,2023-06-09T01:02:53Z,4,A2,-10.5
Snake_1,2023-06-09T01:02:54Z,4,A2,-10.4
Snake_1,2023-06-09T01:02:58Z,4,A2,-10.1
Snake_1,2023-06-09T01:03:00Z,4,A2,-9.9
Snake_1,2023-06-09T01:03:02Z,4,A2,-9.8
Snake_1,2023-06-09T01:03:05Z,4,A2,-9.1
Snake_1,2023-06-09T01:03:07Z,4,A2,-9.3
Snake_1,2023-06-09T01:03:12Z,4,A2,-7.7
Snake_1,2023-06-09T01:03:14Z,4,A2,-6.9
Snake_1,2023-06-09T01:03:36Z,4,X,-0
Snake_1,2023-06-09T01:03:37Z,5,D,-0.6
Snake_1,2023-06-09T01:04:52Z,5,D,-8.6
Snake_1,2023-06-09T01:04:54Z,5,D,-8.9
Snake_1,2023-06-09T01:05:00Z,5,D,-9.5
Snake_1,2023-06-09T01:05:12Z,5,D,-7.8
Snake_1,2023-06-09T01:05:14Z,5,D,-7.6
Snake_1,2023-06-09T01:05:16Z,5,D,-7.4
Snake_1,2023-06-09T01:05:18Z,5,D,-7.1
Snake_1,2023-06-09T01:05:23Z,5,D,-7.7
Snake_1,2023-06-09T01:05:27Z,5,D,-8.6
Snake_1,2023-06-09T01:05:29Z,5,D,-8.9
Snake_1,2023-06-09T01:05:31Z,5,D,-9.2
Snake_1,2023-06-09T01:05:32Z,5,D,-9.7
Snake_1,2023-06-09T01:05:36Z,5,D,-9.5
Snake_1,2023-06-09T01:05:41Z,5,D,-8.7
Snake_1,2023-06-09T01:05:43Z,5,D,-8.3
Snake_1,2023-06-09T01:05:45Z,5,D,-8.5
Snake_1,2023-06-09T01:05:47Z,5,D,-8.8
Snake_1,2023-06-09T01:05:49Z,5,D,-9
Snake_1,2023-06-09T01:05:50Z,5,D,-9.5
Snake_1,2023-06-09T01:05:56Z,5,D,-10.5
Snake_1,2023-06-09T01:05:59Z,5,D,-11.2
Snake_1,2023-06-09T01:06:01Z,5,D,-11.4
Snake_1,2023-06-09T01:06:03Z,5,D,-11.6
Snake_1,2023-06-09T01:06:05Z,5,D,-12.1
Snake_1,2023-06-09T01:06:06Z,5,D,-12.5
Snake_1,2023-06-09T01:06:08Z,5,D,-12.9
Snake_1,2023-06-09T01:06:10Z,5,D,-12.8
Snake_1,2023-06-09T01:06:12Z,5,D,-12.7
Snake_1,2023-06-09T01:06:13Z,5,D,-12.5
Snake_1,2023-06-09T01:06:15Z,5,D,-12.2
Snake_1,2023-06-09T01:06:17Z,5,D,-12
Snake_1,2023-06-09T01:06:19Z,5,D,-11.9
Snake_1,2023-06-09T01:06:20Z,5,D,-11.9
Snake_1,2023-06-09T01:06:22Z,5,D,-12
Snake_1,2023-06-09T01:06:29Z,5,D,-12
Snake_1,2023-06-09T01:06:33Z,5,D,-12
Snake_1,2023-06-09T01:06:34Z,5,D,-11.4
Snake_1,2023-06-09T01:06:36Z,5,D,-11.2
Snake_1,2023-06-09T01:06:38Z,5,D,-11.2
Snake_1,2023-06-09T01:06:40Z,5,D,-11.6
Snake_1,2023-06-09T01:06:41Z,5,D,-11.9
Snake_1,2023-06-09T01:06:43Z,5,D,-12.2
Snake_1,2023-06-09T01:06:45Z,5,D,-12.4
Snake_1,2023-06-09T01:06:47Z,5,D,-12.7
Snake_1,2023-06-09T01:06:48Z,5,D,-13
Snake_1,2023-06-09T01:06:50Z,5,D,-13.2
Snake_1,2023-06-09T01:06:52Z,5,D,-13.6
Snake_1,2023-06-09T01:06:53Z,5,D,-13.9
Snake_1,2023-06-09T01:06:55Z,5,D,-14.2
Snake_1,2023-06-09T01:06:57Z,5,D,-14.4
Snake_1,2023-06-09T01:06:59Z,5,D,-14.8
Snake_1,2023-06-09T01:07:00Z,5,D,-14.9
Snake_1,2023-06-09T01:07:02Z,5,D,-15.2
Snake_1,2023-06-09T01:07:04Z,5,D,-15.5
Snake_1,2023-06-09T01:07:05Z,5,D,-15.6
Snake_1,2023-06-09T01:07:07Z,5,D,-15.9
Snake_1,2023-06-09T01:07:09Z,5,D,-16.2
Snake_1,2023-06-09T01:07:10Z,5,D,-16.6
Snake_1,2023-06-09T01:07:14Z,5,D,-17
Snake_1,2023-06-09T01:07:15Z,5,D,-17.3
Snake_1,2023-06-09T01:07:17Z,5,D,-17.6
Snake_1,2023-06-09T01:07:18Z,5,D,-17.9
Snake_1,2023-06-09T01:07:20Z,5,D,-18.1
Snake_1,2023-06-09T01:07:25Z,5,D,-18.9
Snake_1,2023-06-09T01:07:27Z,5,D,-19.3
Snake_1,2023-06-09T01:07:28Z,5,D,-19.6
Snake_1,2023-06-09T01:07:30Z,5,D,-19.7
Snake_1,2023-06-09T01:07:31Z,5,D,-19.9
Snake_1,2023-06-09T01:07:33Z,5,D,-19.9
Snake_1,2023-06-09T01:07:35Z,5,D,-20.3
Snake_1,2023-06-09T01:07:36Z,5,D,-20.4
Snake_1,2023-06-09T01:07:38Z,5,D,-20.8
Snake_1,2023-06-09T01:07:39Z,5,D,-20.8
Snake_1,2023-06-09T01:07:41Z,5,D,-20.9
Snake_1,2023-06-09T01:07:42Z,5,D,-21.1
Snake_1,2023-06-09T01:07:44Z,5,D,-21
Snake_1,2023-06-09T01:07:46Z,5,D,-21.1
Snake_1,2023-06-09T01:07:47Z,5,D,-21.1
Snake_1,2023-06-09T01:07:49Z,5,D,-21.3
Snake_1,2023-06-09T01:07:50Z,5,D,-21.1
Snake_1,2023-06-09T01:07:52Z,5,D,-21.4
Snake_1,2023-06-09T01:07:53Z,5,D,-21.4
Snake_1,2023-06-09T01:07:55Z,5,D,-21.7
Snake_1,2023-06-09T01:07:56Z,5,D,-21.6
Snake_1,2023-06-09T01:07:58Z,5,D,-21.8
Snake_1,2023-06-09T01:08:00Z,5,D,-21.8
Snake_1,2023-06-09T01:08:01Z,5,D,-21.9
Snake_1,2023-06-09T01:08:03Z,5,D,-22.1
Snake_1,2023-06-09T01:08:04Z,5,B,-22.5
Snake_1,2023-06-09T01:08:06Z,5,B,-22.6
Snake_1,2023-06-09T01:08:07Z,5,B,-22.6
Snake_1,2023-06-09T01:08:09Z,5,B,-22.4
Snake_1,2023-06-09T01:08:10Z,5,B,-22.4
Snake_1,2023-06-09T01:08:12Z,5,B,-22.5
Snake_1,2023-06-09T01:08:13Z,5,B,-22.5
Snake_1,2023-06-09T01:08:15Z,5,B,-22.4
Snake_1,2023-06-09T01:08:17Z,5,B,-22.5
Snake_1,2023-06-09T01:08:20Z,5,B,-22.7
Snake_1,2023-06-09T01:08:21Z,5,B,-22.5
Snake_1,2023-06-09T01:08:23Z,5,B,-22.4
Snake_1,2023-06-09T01:08:29Z,5,B,-22.6
Snake_1,2023-06-09T01:08:30Z,5,B,-22.5
Snake_1,2023-06-09T01:08:32Z,5,B,-22.4
Snake_1,2023-06-09T01:08:33Z,5,B,-22.6
Snake_1,2023-06-09T01:08:35Z,5,B,-22.3
Snake_1,2023-06-09T01:08:37Z,5,B,-22.1
Snake_1,2023-06-09T01:08:38Z,5,B,-22.3
Snake_1,2023-06-09T01:08:40Z,5,B,-22.3
Snake_1,2023-06-09T01:08:41Z,5,B,-22.5
Snake_1,2023-06-09T01:08:43Z,5,B,-22.6
Snake_1,2023-06-09T01:08:44Z,5,B,-22.6
Snake_1,2023-06-09T01:08:46Z,5,B,-22.6
Snake_1,2023-06-09T01:08:47Z,5,B,-22.6
Snake_1,2023-06-09T01:08:49Z,5,B,-22.6
Snake_1,2023-06-09T01:08:50Z,5,B,-22.6
Snake_1,2023-06-09T01:08:52Z,5,B,-22.6
Snake_1,2023-06-09T01:08:53Z,5,B,-22.6
Snake_1,2023-06-09T01:08:55Z,5,B,-22.5
Snake_1,2023-06-09T01:08:57Z,5,B,-22.5
Snake_1,2023-06-09T01:08:58Z,5,B,-22.6
Snake_1,2023-06-09T01:09:00Z,5,B,-22.6
Snake_1,2023-06-09T01:09:01Z,5,B,-22.5
Snake_1,2023-06-09T01:09:03Z,5,B,-22.5
Snake_1,2023-06-09T01:09:04Z,5,B,-22.4
Snake_1,2023-06-09T01:09:06Z,5,B,-22.6
Snake_1,2023-06-09T01:09:07Z,5,B,-22.5
Snake_1,2023-06-09T01:09:10Z,5,B,-22.5
Snake_1,2023-06-09T01:09:12Z,5,B,-22.4
Snake_1,2023-06-09T01:09:17Z,5,B,-22.4
Snake_1,2023-06-09T01:09:18Z,5,A1,-21.9
Snake_1,2023-06-09T01:09:21Z,5,A1,-21.5
Snake_1,2023-06-09T01:09:23Z,5,A1,-21.3
Snake_1,2023-06-09T01:09:24Z,5,A1,-21.6
Snake_1,2023-06-09T01:09:26Z,5,A1,-21.1
Snake_1,2023-06-09T01:09:27Z,5,A1,-21.1
Snake_1,2023-06-09T01:09:29Z,5,A1,-20.9
Snake_1,2023-06-09T01:09:31Z,5,A1,-21.1
Snake_1,2023-06-09T01:09:32Z,5,A1,-20.9
Snake_1,2023-06-09T01:09:35Z,5,A1,-21
Snake_1,2023-06-09T01:09:37Z,5,A1,-20.4
Snake_1,2023-06-09T01:09:39Z,5,A1,-20.3
Snake_1,2023-06-09T01:09:40Z,5,A1,-20.2
Snake_1,2023-06-09T01:09:42Z,5,A1,-20
Snake_1,2023-06-09T01:09:43Z,5,A1,-20
Snake_1,2023-06-09T01:09:45Z,5,A1,-19.9
Snake_1,2023-06-09T01:09:46Z,5,A1,-19.7
Snake_1,2023-06-09T01:09:48Z,5,A1,-19.7
Snake_1,2023-06-09T01:09:50Z,5,A1,-19.6
Snake_1,2023-06-09T01:09:51Z,5,A1,-19.6
Snake_1,2023-06-09T01:09:53Z,5,A1,-19.4
Snake_1,2023-06-09T01:09:54Z,5,A1,-19.4
Snake_1,2023-06-09T01:09:56Z,5,A1,-19.3
Snake_1,2023-06-09T01:09:58Z,5,A1,-19.3
Snake_1,2023-06-09T01:09:59Z,5,A1,-19.1
Snake_1,2023-06-09T01:10:02Z,5,A1,-19.2
Snake_1,2023-06-09T01:10:04Z,5,A1,-18.9
Snake_1,2023-06-09T01:10:09Z,5,A1,-18.6
Snake_1,2023-06-09T01:10:11Z,5,A1,-18.4
Snake_1,2023-06-09T01:10:17Z,5,A1,-17.9
Snake_1,2023-06-09T01:10:19Z,5,A1,-17.9
Snake_1,2023-06-09T01:10:20Z,5,A1,-17.2
Snake_1,2023-06-09T01:10:25Z,5,A1,-17.5
Snake_1,2023-06-09T01:10:27Z,5,A1,-17.4
Snake_1,2023-06-09T01:10:29Z,5,A1,-17.1
Snake_1,2023-06-09T01:10:30Z,5,A1,-17.1
Snake_1,2023-06-09T01:10:32Z,5,GA,-16.6
Snake_1,2023-06-09T01:10:33Z,5,GA,-17.2
Snake_1,2023-06-09T01:10:35Z,5,GA,-16.7
Snake_1,2023-06-09T01:10:37Z,5,GA,-16.7
Snake_1,2023-06-09T01:10:38Z,5,GA,-16.7
Snake_1,2023-06-09T01:10:40Z,5,GA,-16.5
Snake_1,2023-06-09T01:10:42Z,5,GA,-16.5
Snake_1,2023-06-09T01:10:43Z,5,GA,-16.6
Snake_1,2023-06-09T01:10:45Z,5,GA,-16.4
Snake_1,2023-06-09T01:10:47Z,5,GA,-16.5
Snake_1,2023-06-09T01:10:48Z,5,GA,-16.4
Snake_1,2023-06-09T01:10:50Z,5,GA,-16.4
Snake_1,2023-06-09T01:10:52Z,5,GA,-16.4
Snake_1,2023-06-09T01:10:53Z,5,GA,-16.2
Snake_1,2023-06-09T01:10:55Z,5,GA,-16.2
Snake_1,2023-06-09T01:10:57Z,5,GA,-16.2
Snake_1,2023-06-09T01:10:58Z,5,GA,-16.3
Snake_1,2023-06-09T01:11:00Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:02Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:03Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:05Z,5,GA,-16.3
Snake_1,2023-06-09T01:11:07Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:08Z,5,GA,-15.9
Snake_1,2023-06-09T01:11:12Z,5,GA,-16.7
Snake_1,2023-06-09T01:11:13Z,5,GA,-16.3
Snake_1,2023-06-09T01:11:15Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:17Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:18Z,5,GA,-16.2
Snake_1,2023-06-09T01:11:20Z,5,GA,-16.1
Snake_1,2023-06-09T01:11:22Z,5,GA,-16.1
Snake_1,2023-06-09T01:11:23Z,5,GA,-16.1
Snake_1,2023-06-09T01:11:25Z,5,GA,-16.1
Snake_1,2023-06-09T01:11:27Z,5,GA,-16.1
Snake_1,2023-06-09T01:11:28Z,5,GA,-16.1
Snake_1,2023-06-09T01:11:30Z,5,GA,-16
Snake_1,2023-06-09T01:11:32Z,5,GA,-15.9
Snake_1,2023-06-09T01:11:35Z,5,GA,-15.9
Snake_1,2023-06-09T01:11:43Z,5,GA,-15.9
Snake_1,2023-06-09T01:11:45Z,5,GA,-15.8
Snake_1,2023-06-09T01:11:47Z,5,GA,-15.8
Snake_1,2023-06-09T01:11:50Z,5,GA,-15.8
Snake_1,2023-06-09T01:11:52Z,5,GA,-15.8
Snake_1,2023-06-09T01:11:53Z,5,GA,-15.9
Snake_1,2023-06-09T01:11:55Z,5,GA,-15.8
Snake_1,2023-06-09T01:11:57Z,5,GA,-15.7
Snake_1,2023-06-09T01:11:58Z,5,GA,-15.9
Snake_1,2023-06-09T01:12:00Z,5,GA,-15.8
Snake_1,2023-06-09T01:12:02Z,5,GA,-15.8
Snake_1,2023-06-09T01:12:03Z,5,GA,-15.9
Snake_1,2023-06-09T01:12:05Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:07Z,5,GA,-15.9
Snake_1,2023-06-09T01:12:08Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:10Z,5,GA,-15.8
Snake_1,2023-06-09T01:12:12Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:14Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:15Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:17Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:19Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:20Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:22Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:24Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:25Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:27Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:29Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:30Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:32Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:34Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:35Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:37Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:39Z,5,GA,-15.4
Snake_1,2023-06-09T01:12:40Z,5,GA,-15.4
Snake_1,2023-06-09T01:12:42Z,5,GA,-15.4
Snake_1,2023-06-09T01:12:44Z,5,GA,-15.4
Snake_1,2023-06-09T01:12:45Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:47Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:49Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:50Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:52Z,5,GA,-15.7
Snake_1,2023-06-09T01:12:54Z,5,GA,-15.6
Snake_1,2023-06-09T01:12:55Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:57Z,5,GA,-15.5
Snake_1,2023-06-09T01:12:59Z,5,GA,-15.6
Snake_1,2023-06-09T01:13:01Z,5,GA,-15.5
Snake_1,2023-06-09T01:13:04Z,5,GA,-15.9
Snake_1,2023-06-09T01:13:06Z,5,GA,-15.5
Snake_1,2023-06-09T01:13:09Z,5,GA,-13.7
Snake_1,2023-06-09T01:13:11Z,5,GA,-15.5
Snake_1,2023-06-09T01:13:12Z,5,GA,-15.5
Snake_1,2023-06-09T01:13:14Z,5,GA,-15.3
Snake_1,2023-06-09T01:13:16Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:17Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:19Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:21Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:22Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:24Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:26Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:27Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:29Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:31Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:32Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:34Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:36Z,5,GA,-15.2
Snake_1,2023-06-09T01:13:38Z,5,GA,-15.4
Snake_1,2023-06-09T01:13:39Z,5,GA,-15.3
Snake_1,2023-06-09T01:14:04Z,5,GA,-15.4
Snake_1,2023-06-09T01:14:09Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:11Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:13Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:16Z,5,GA,-15.3
Snake_1,2023-06-09T01:14:20Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:21Z,5,GA,-15
Snake_1,2023-06-09T01:14:23Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:25Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:28Z,5,GA,-15.4
Snake_1,2023-06-09T01:14:30Z,5,GA,-15.3
Snake_1,2023-06-09T01:14:31Z,5,GA,-15.4
Snake_1,2023-06-09T01:14:33Z,5,GA,-15.4
Snake_1,2023-06-09T01:14:35Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:36Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:38Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:40Z,5,GA,-15.2
Snake_1,2023-06-09T01:14:42Z,5,GA,-15.1
Snake_1,2023-06-09T01:14:43Z,5,GA,-15
Snake_1,2023-06-09T01:14:45Z,5,GA,-15.1
Snake_1,2023-06-09T01:14:47Z,5,GA,-14.9
Snake_1,2023-06-09T01:14:48Z,5,GA,-14.9
Snake_1,2023-06-09T01:14:50Z,5,GA,-14.8
Snake_1,2023-06-09T01:14:52Z,5,GA,-14.7
Snake_1,2023-06-09T01:14:53Z,5,GA,-14.8
Snake_1,2023-06-09T01:14:55Z,5,GA,-14.6
Snake_1,2023-06-09T01:14:57Z,5,GA,-14.6
Snake_1,2023-06-09T01:14:58Z,5,GA,-14.7
Snake_1,2023-06-09T01:15:00Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:04Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:05Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:07Z,5,GA,-14.7
Snake_1,2023-06-09T01:15:09Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:10Z,5,GA,-14.4
Snake_1,2023-06-09T01:15:12Z,5,GA,-14.7
Snake_1,2023-06-09T01:15:14Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:15Z,5,GA,-14.7
Snake_1,2023-06-09T01:15:17Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:19Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:24Z,5,GA,-14.6
Snake_1,2023-06-09T01:15:26Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:27Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:29Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:31Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:32Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:34Z,5,GA,-14.4
Snake_1,2023-06-09T01:15:36Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:37Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:39Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:41Z,5,GA,-14.4
Snake_1,2023-06-09T01:15:43Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:44Z,5,GA,-14.4
Snake_1,2023-06-09T01:15:46Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:48Z,5,GA,-14.5
Snake_1,2023-06-09T01:15:49Z,5,GA,-14.7
Snake_1,2023-06-09T01:15:51Z,5,GA,-14.7
Snake_1,2023-06-09T01:15:53Z,5,GA,-14.9
Snake_1,2023-06-09T01:15:54Z,5,GA,-14.9
Snake_1,2023-06-09T01:15:56Z,5,GA,-15
Snake_1,2023-06-09T01:15:58Z,5,GA,-15
Snake_1,2023-06-09T01:16:00Z,5,GA,-15.2
Snake_1,2023-06-09T01:16:01Z,5,GA,-15.4
Snake_1,2023-06-09T01:16:03Z,5,GA,-15.4
Snake_1,2023-06-09T01:16:05Z,5,GA,-15.3
Snake_1,2023-06-09T01:16:06Z,5,GA,-15.5
Snake_1,2023-06-09T01:16:08Z,5,GA,-15.4
Snake_1,2023-06-09T01:16:10Z,5,GA,-15.4
Snake_1,2023-06-09T01:16:11Z,5,GA,-15.4
Snake_1,2023-06-09T01:16:13Z,5,GA,-15.3
Snake_1,2023-06-09T01:16:18Z,5,GA,-15
Snake_1,2023-06-09T01:16:20Z,5,GA,-15.1
Snake_1,2023-06-09T01:16:21Z,5,GA,-15
Snake_1,2023-06-09T01:16:23Z,5,GA,-14.9
Snake_1,2023-06-09T01:16:25Z,5,GA,-14.7
Snake_1,2023-06-09T01:16:28Z,5,GA,-14.7
Snake_1,2023-06-09T01:16:30Z,5,GA,-14.6
Snake_1,2023-06-09T01:16:32Z,5,GA,-14.6
Snake_1,2023-06-09T01:16:33Z,5,GA,-14.4
Snake_1,2023-06-09T01:16:35Z,5,GA,-14.4
Snake_1,2023-06-09T01:16:37Z,5,GA,-14.4
Snake_1,2023-06-09T01:16:38Z,5,GA,-14.4
Snake_1,2023-06-09T01:16:40Z,5,GA,-14.5
Snake_1,2023-06-09T01:16:42Z,5,GA,-14.3
Snake_1,2023-06-09T01:16:47Z,5,GA,-14.3
Snake_1,2023-06-09T01:16:49Z,5,GA,-14.3
Snake_1,2023-06-09T01:16:54Z,5,GA,-14.3
Snake_1,2023-06-09T01:16:55Z,5,GA,-14.4
Snake_1,2023-06-09T01:16:57Z,5,GA,-14.3
Snake_1,2023-06-09T01:16:59Z,5,GA,-14.2
Snake_1,2023-06-09T01:17:01Z,5,GA,-14.1
Snake_1,2023-06-09T01:17:02Z,5,GA,-14.4
Snake_1,2023-06-09T01:17:04Z,5,GA,-14.3
Snake_1,2023-06-09T01:17:07Z,5,GA,-14.5
Snake_1,2023-06-09T01:17:11Z,5,GA,-14.7
Snake_1,2023-06-09T01:17:16Z,5,GA,-14.5
Snake_1,2023-06-09T01:17:18Z,5,GA,-14.5
Snake_1,2023-06-09T01:17:23Z,5,GA,-14.4
Snake_1,2023-06-09T01:17:24Z,5,GA,-14.5
Snake_1,2023-06-09T01:17:26Z,5,GA,-14.5
Snake_1,2023-06-09T01:17:28Z,5,GA,-14.4
Snake_1,2023-06-09T01:17:29Z,5,GA,-14.6
Snake_1,2023-06-09T01:17:31Z,5,GA,-14.5
Snake_1,2023-06-09T01:17:33Z,5,GA,-14.5
